[ 16839.08984375],[ 16422.69726562],[ 16129.04980469],[ 15921.27050781],[ 15774.32421875],[ 15670.61621094],[ 15597.59863281],[ 15546.30175781],[ 15510.33007812],[ 15485.13964844]
[ 7424.37304688],[ 7352.85693359],[ 7310.15039062],[ 7283.12011719],[ 7265.40576172],[ 7253.53955078],[ 7245.47558594],[ 7239.94287109],[ 7236.12207031],[ 7233.47167969]
[ 5479.17285156],[ 5361.73486328],[ 5288.32617188],[ 5240.68994141],[ 5209.13378906],[ 5187.98193359],[ 5173.70361328],[ 5164.0234375],[ 5157.44287109],[ 5152.96142578]
[ 11201.84082031],[ 11007.87890625],[ 10914.56054688],[ 10866.65527344],[ 10841.37109375],[ 10827.85351562],[ 10820.58105469],[ 10816.65625],[ 10814.53417969],[ 10813.38476562]
[ 4930.76171875],[ 4885.11914062],[ 4853.68261719],[ 4831.01220703],[ 4814.15332031],[ 4801.34619141],[ 4791.46728516],[ 4783.76123047],[ 4777.69921875],[ 4772.89990234]
[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.]
[ 19440.7578125],[ 19304.95117188],[ 19182.09179688],[ 19070.55273438],[ 18968.97851562],[ 18876.23828125],[ 18791.37304688],[ 18713.5625],[ 18642.10546875],[ 18576.390625]
[ 12789.14941406],[ 12384.7265625],[ 12128.30566406],[ 11952.27539062],[ 11825.73339844],[ 11732.13964844],[ 11661.63085938],[ 11607.85742188],[ 11566.5],[ 11534.50488281]
[ 11934.38964844],[ 11907.70117188],[ 11885.56640625],[ 11867.00683594],[ 11851.30175781],[ 11837.91210938],[ 11826.421875],[ 11816.50683594],[ 11807.91113281],[ 11800.4296875]
[ 9606.23730469],[ 9282.74316406],[ 9091.34472656],[ 8974.31347656],[ 8901.51464844],[ 8855.8046875],[ 8826.953125],[ 8808.68457031],[ 8797.09375],[ 8789.73339844]
[ 8553.87011719],[ 8564.17089844],[ 8571.6015625],[ 8576.92578125],[ 8580.72265625],[ 8583.42089844],[ 8585.33398438],[ 8586.6875],[ 8587.64355469],[ 8588.31933594]
[ 6405.74511719],[ 6331.79882812],[ 6280.91943359],[ 6244.26757812],[ 6217.02099609],[ 6196.30908203],[ 6180.3046875],[ 6167.78515625],[ 6157.90039062],[ 6150.0390625]
[ 6854.79199219],[ 6770.63916016],[ 6729.05664062],[ 6706.49609375],[ 6693.69824219],[ 6686.265625],[ 6681.89160156],[ 6679.29882812],[ 6677.75488281],[ 6676.83349609]
[ 17251.8984375],[ 17132.5],[ 17094.57617188],[ 17081.98828125],[ 17077.75390625],[ 17076.32421875],[ 17075.84179688],[ 17075.67773438],[ 17075.62304688],[ 17075.60546875]
[ 4143.38769531],[ 4019.36621094],[ 3997.79467773],[ 3994.25366211],[ 3993.67822266],[ 3993.58520508],[ 3993.56982422],[ 3993.56738281],[ 3993.56689453],[ 3993.56689453]
[ 4950.07666016],[ 4858.14013672],[ 4819.70117188],[ 4803.34960938],[ 4796.34863281],[ 4793.34375],[ 4792.05224609],[ 4791.49707031],[ 4791.25878906],[ 4791.15576172]
[ 6387.72509766],[ 6460.52783203],[ 6531.72412109],[ 6609.08300781],[ 6693.13818359],[ 6784.46875],[ 6883.70458984],[ 6991.53027344],[ 7108.68896484],[ 7235.98876953]
[ 6911.04150391],[ 6718.37890625],[ 6617.67822266],[ 6564.11962891],[ 6535.71191406],[ 6520.72900391],[ 6512.86083984],[ 6508.73974609],[ 6506.58447266],[ 6505.45898438]
[ 6625.20947266],[ 6634.53955078],[ 6640.29541016],[ 6643.78564453],[ 6645.87939453],[ 6647.12695312],[ 6647.86816406],[ 6648.30712891],[ 6648.56640625],[ 6648.71972656]
[ 14384.69921875],[ 13978.55566406],[ 13774.81054688],[ 13669.09960938],[ 13613.42382812],[ 13583.88867188],[ 13568.1640625],[ 13559.77636719],[ 13555.29882812],[ 13552.90625]
[ 3287.44848633],[ 3391.21923828],[ 3491.73828125],[ 3601.6496582],[ 3723.36132812],[ 3858.14038086],[ 4007.38989258],[ 4172.66308594],[ 4355.68066406],[ 4558.34716797]
[ 3414.10961914],[ 3393.91796875],[ 3390.35205078],[ 3389.76293945],[ 3389.66674805],[ 3389.65112305],[ 3389.64868164],[ 3389.64819336],[ 3389.64819336],[ 3389.64819336]
[ 10623.95507812],[ 10546.3046875],[ 10473.73925781],[ 10405.8203125],[ 10342.16015625],[ 10282.41308594],[ 10226.26953125],[ 10173.453125],[ 10123.71386719],[ 10076.828125]
[ 9623.65234375],[ 9502.19042969],[ 9436.14257812],[ 9400.52832031],[ 9381.51757812],[ 9371.44042969],[ 9366.12402344],[ 9363.32421875],[ 9361.85253906],[ 9361.08007812]
[ 0.69054919],[ 1.32169199],[ 1.9103719],[ 2.46719909],[ 2.99872565],[ 3.50871158],[ 3.99889922],[ 4.4695487],[ 4.91985178],[ 5.34830189]
[ 8510.3828125],[ 8236.296875],[ 8059.67675781],[ 7941.21630859],[ 7859.82763672],[ 7803.05273438],[ 7763.05322266],[ 7734.68310547],[ 7714.47070312],[ 7700.02392578]
[ 10718.45996094],[ 10671.96875],[ 10633.31835938],[ 10601.02246094],[ 10573.92382812],[ 10551.10546875],[ 10531.8359375],[ 10515.5234375],[ 10501.68457031],[ 10489.92480469]
[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.]
[ 16786.171875],[ 16194.9609375],[ 15824.42480469],[ 15576.74316406],[ 15404.31445312],[ 15280.96875],[ 15191.05859375],[ 15124.63476562],[ 15075.08203125],[ 15037.85058594]
[ 6856.72558594],[ 6805.29785156],[ 6783.64013672],[ 6774.20507812],[ 6770.03662109],[ 6768.18310547],[ 6767.35644531],[ 6766.98730469],[ 6766.82275391],[ 6766.74951172]
[ 12127.94726562],[ 11764.38476562],[ 11482.68945312],[ 11261.04003906],[ 11084.56445312],[ 10942.75683594],[ 10827.97851562],[ 10734.54101562],[ 10658.125],[ 10595.39648438]
[ 13012.3984375],[ 12791.41113281],[ 12659.90917969],[ 12574.99316406],[ 12517.46777344],[ 12477.296875],[ 12448.67675781],[ 12428.00195312],[ 12412.92089844],[ 12401.84375]
[ 8594.67578125],[ 8490.52734375],[ 8440.50878906],[ 8415.6875],[ 8403.33203125],[ 8397.19335938],[ 8394.14941406],[ 8392.64160156],[ 8391.89550781],[ 8391.52636719]
[ 11575.1328125],[ 10986.73339844],[ 10828.70703125],[ 10786.96289062],[ 10775.99609375],[ 10773.11914062],[ 10772.36425781],[ 10772.16601562],[ 10772.11425781],[ 10772.10058594]
[ 6916.86035156],[ 6786.14306641],[ 6715.21728516],[ 6673.05615234],[ 6646.77246094],[ 6629.93066406],[ 6618.95703125],[ 6611.73095703],[ 6606.94042969],[ 6603.75]
[ 6060.74414062],[ 6080.27441406],[ 6093.68505859],[ 6102.56347656],[ 6108.29785156],[ 6111.94189453],[ 6114.23388672],[ 6115.66601562],[ 6116.55712891],[ 6117.11035156]
[ 5789.95996094],[ 5580.99902344],[ 5452.13623047],[ 5375.81201172],[ 5332.02832031],[ 5307.453125],[ 5293.84521484],[ 5286.36914062],[ 5282.28076172],[ 5280.05029297]
[ 12325.11230469],[ 12178.26855469],[ 12096.390625],[ 12049.72460938],[ 12022.84765625],[ 12007.28710938],[ 11998.25390625],[ 11993.00195312],[ 11989.94628906],[ 11988.16796875]
[ 6458.11328125],[ 6308.12792969],[ 6261.44580078],[ 6245.85449219],[ 6240.53710938],[ 6238.71142578],[ 6238.08300781],[ 6237.86669922],[ 6237.79199219],[ 6237.76611328]
[ 4068.32641602],[ 4050.36010742],[ 4039.62011719],[ 4033.11865234],[ 4029.15405273],[ 4026.72558594],[ 4025.23388672],[ 4024.31640625],[ 4023.75097656],[ 4023.40283203]
[ 11646.4296875],[ 11412.98535156],[ 11332.14746094],[ 11304.11816406],[ 11294.40136719],[ 11291.03417969],[ 11289.86816406],[ 11289.46386719],[ 11289.32324219],[ 11289.27539062]
[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.],[ 0.]
[ 7740.1640625],[ 7648.64648438],[ 7622.80664062],[ 7615.109375],[ 7612.78369141],[ 7612.078125],[ 7611.86376953],[ 7611.79882812],[ 7611.77929688],[ 7611.77294922]
[ 12049.84667969],[ 11546.99707031],[ 11265.04394531],[ 11094.42382812],[ 10987.13671875],[ 10918.21777344],[ 10873.3828125],[ 10843.98925781],[ 10824.62402344],[ 10811.82519531]
[ 4731.74853516],[ 4765.22021484],[ 4779.2734375],[ 4784.55419922],[ 4786.44482422],[ 4787.109375],[ 4787.34130859],[ 4787.421875],[ 4787.45019531],[ 4787.45996094]
[ 16220.27539062],[ 16054.30566406],[ 15958.14941406],[ 15899.47265625],[ 15862.55078125],[ 15838.87695312],[ 15823.51660156],[ 15813.47460938],[ 15806.87695312],[ 15802.52832031]
[ 12207.38183594],[ 11771.72460938],[ 11473.04003906],[ 11267.75683594],[ 11127.22949219],[ 11031.58496094],[ 10966.84375],[ 10923.21777344],[ 10893.91894531],[ 10874.29003906]
[ 19877.02734375],[ 19431.36523438],[ 19236.953125],[ 19153.03710938],[ 19117.00585938],[ 19101.57226562],[ 19094.96875],[ 19092.14453125],[ 19090.9375],[ 19090.421875]
[ 6380.44970703],[ 6416.359375],[ 6448.10058594],[ 6475.63134766],[ 6499.10058594],[ 6518.80224609],[ 6535.12207031],[ 6548.48828125],[ 6559.33300781],[ 6568.06347656]
[ 8917.60253906],[ 8547.58203125],[ 8302.93164062],[ 8135.94238281],[ 8019.74902344],[ 7937.92480469],[ 7879.85888672],[ 7838.44335938],[ 7808.80273438],[ 7787.54052734]
[ 8517.89160156],[ 8572.74414062],[ 8611.8125],[ 8637.91015625],[ 8654.5859375],[ 8664.93652344],[ 8671.24609375],[ 8675.04980469],[ 8677.32617188],[ 8678.68359375]
[ 10985.4609375],[ 10863.9609375],[ 10795.89941406],[ 10754.29980469],[ 10727.72460938],[ 10710.32324219],[ 10698.76074219],[ 10691.0078125],[ 10685.77929688],[ 10682.23925781]
[ 9673.0390625],[ 9358.09960938],[ 9236.44335938],[ 9191.45605469],[ 9175.12109375],[ 9169.23144531],[ 9167.11328125],[ 9166.35253906],[ 9166.07910156],[ 9165.98144531]
[ 11821.71191406],[ 11762.76464844],[ 11729.12207031],[ 11708.30664062],[ 11694.86914062],[ 11685.97851562],[ 11680.00683594],[ 11675.95898438],[ 11673.19824219],[ 11671.30761719]
[ 7627.02050781],[ 7589.42236328],[ 7566.28173828],[ 7551.73925781],[ 7542.48242188],[ 7536.54248047],[ 7532.71044922],[ 7530.23095703],[ 7528.62255859],[ 7527.578125]
[ 6610.9296875],[ 6558.56640625],[ 6523.40820312],[ 6497.50976562],[ 6477.23730469],[ 6460.68017578],[ 6446.73046875],[ 6434.69824219],[ 6424.12988281],[ 6414.71337891]
[ 10970.34082031],[ 10868.03417969],[ 10785.40527344],[ 10716.99804688],[ 10659.22070312],[ 10609.62011719],[ 10566.46386719],[ 10528.49121094],[ 10494.765625],[ 10464.57519531]
[ 6377.58691406],[ 6292.86474609],[ 6256.58105469],[ 6240.15234375],[ 6232.57324219],[ 6229.05078125],[ 6227.40869141],[ 6226.64257812],[ 6226.28466797],[ 6226.11767578]
[ 16024.0234375],[ 15924.94433594],[ 15857.13183594],[ 15809.29980469],[ 15775.00390625],[ 15750.19824219],[ 15732.17675781],[ 15719.05664062],[ 15709.49414062],[ 15702.5234375]
[ 10729.69921875],[ 10595.96289062],[ 10524.29882812],[ 10483.77832031],[ 10460.37304688],[ 10446.72949219],[ 10438.74414062],[ 10434.06054688],[ 10431.31054688],[ 10429.69628906]
[ 9465.56054688],[ 9452.88964844],[ 9443.46972656],[ 9436.27050781],[ 9430.66015625],[ 9426.22363281],[ 9422.67578125],[ 9419.81542969],[ 9417.49316406],[ 9415.59765625]
[ 5451.22753906],[ 5267.11181641],[ 5209.58886719],[ 5191.28515625],[ 5185.43212891],[ 5183.55810547],[ 5182.95751953],[ 5182.76513672],[ 5182.703125],[ 5182.68310547]
[ 13669.87597656],[ 13531.19433594],[ 13429.578125],[ 13351.41894531],[ 13289.15527344],[ 13238.22851562],[ 13195.71386719],[ 13159.64160156],[ 13128.63183594],[ 13101.68359375]
[ 13917.41796875],[ 13567.12207031],[ 13380.13085938],[ 13270.92675781],[ 13204.02636719],[ 13161.89257812],[ 13134.90527344],[ 13117.4375],[ 13106.05371094],[ 13098.60351562]
[ 17660.95507812],[ 17408.53710938],[ 17255.6953125],[ 17161.36523438],[ 17102.69335938],[ 17066.08984375],[ 17043.22851562],[ 17028.9453125],[ 17020.01953125],[ 17014.44140625]
[ 3803.9074707],[ 3788.77075195],[ 3779.38745117],[ 3773.56982422],[ 3769.96386719],[ 3767.72875977],[ 3766.34423828],[ 3765.48608398],[ 3764.95458984],[ 3764.62548828]
[ 23812.25390625],[ 22974.40039062],[ 22432.97460938],[ 22065.88085938],[ 21810.00195312],[ 21628.6328125],[ 21498.71679688],[ 21405.02148438],[ 21337.13867188],[ 21287.80664062]
[ 20315.48828125],[ 20040.0546875],[ 19820.12890625],[ 19641.234375],[ 19493.57226562],[ 19370.25195312],[ 19266.27148438],[ 19177.90429688],[ 19102.30859375],[ 19037.28125]
[ 3802.58520508],[ 3778.11083984],[ 3764.19018555],[ 3755.94750977],[ 3750.95288086],[ 3747.88476562],[ 3745.98461914],[ 3744.80151367],[ 3744.06298828],[ 3743.60083008]
[ 7441.95947266],[ 7220.58789062],[ 7100.75146484],[ 7029.84863281],[ 6985.88427734],[ 6957.87890625],[ 6939.74609375],[ 6927.88427734],[ 6920.07373047],[ 6914.90917969]
[ 3785.35498047],[ 3793.29614258],[ 3800.05932617],[ 3805.80297852],[ 3810.66796875],[ 3814.7800293],[ 3818.24951172],[ 3821.17211914],[ 3823.63085938],[ 3825.69726562]
[ 5080.37207031],[ 4987.55029297],[ 4934.87890625],[ 4902.36816406],[ 4881.32373047],[ 4867.29931641],[ 4857.77587891],[ 4851.22949219],[ 4846.69091797],[ 4843.52734375]
[ 7381.0078125],[ 7298.98828125],[ 7236.38964844],[ 7187.39453125],[ 7148.32128906],[ 7116.71240234],[ 7090.85595703],[ 7069.51904297],[ 7051.78662109],[ 7036.96630859]
[ 13464.63183594],[ 13490.65039062],[ 13513.34667969],[ 13533.07324219],[ 13550.16308594],[ 13564.92675781],[ 13577.64746094],[ 13588.58398438],[ 13597.96679688],[ 13606.00390625]
[ 22781.25],[ 22732.04296875],[ 22699.32226562],[ 22677.19140625],[ 22662.05273438],[ 22651.61523438],[ 22644.3828125],[ 22639.35351562],[ 22635.84765625],[ 22633.3984375]
[ 5046.43505859],[ 4986.69873047],[ 4954.22119141],[ 4936.00927734],[ 4925.62792969],[ 4919.65820312],[ 4916.20849609],[ 4914.20947266],[ 4913.04931641],[ 4912.37597656]
[ 16710.27734375],[ 16129.32324219],[ 15830.13964844],[ 15669.55566406],[ 15581.57714844],[ 15532.85839844],[ 15505.72753906],[ 15490.5703125],[ 15482.08789062],[ 15477.33496094]
[ 3082.93481445],[ 3041.84301758],[ 3012.59790039],[ 2991.03588867],[ 2974.72949219],[ 2962.16479492],[ 2952.34692383],[ 2944.59326172],[ 2938.41894531],[ 2933.47045898]
[ 8380.68164062],[ 8393.06152344],[ 8403.85839844],[ 8413.20019531],[ 8421.22753906],[ 8428.08496094],[ 8433.91308594],[ 8438.99316406],[ 8444.10839844],[ 8449.25878906]
[ 11422.08886719],[ 11329.5546875],[ 11288.6796875],[ 11269.32128906],[ 11259.88476562],[ 11255.22363281],[ 11252.90625],[ 11251.75097656],[ 11251.17285156],[ 11250.88476562]
[ 9790.02441406],[ 9752.89453125],[ 9721.71777344],[ 9695.15234375],[ 9672.22558594],[ 9652.21777344],[ 9634.58789062],[ 9618.91894531],[ 9604.88574219],[ 9592.23242188]
[ 16684.30273438],[ 16414.59375],[ 16276.46191406],[ 16203.59179688],[ 16164.57617188],[ 16143.52636719],[ 16132.12304688],[ 16125.93066406],[ 16122.56542969],[ 16120.73535156]
[ 11768.40527344],[ 11640.20117188],[ 11565.87011719],[ 11520.86523438],[ 11492.9453125],[ 11475.37402344],[ 11464.21777344],[ 11457.09667969],[ 11452.53515625],[ 11449.60644531]
[ 16389.58984375],[ 16400.99609375],[ 16401.89453125],[ 16401.96679688],[ 16401.97265625],[ 16401.97460938],[ 16401.97460938],[ 16401.97460938],[ 16401.97460938],[ 16401.97460938]
[ 16984.90234375],[ 16629.859375],[ 16360.99414062],[ 16153.64941406],[ 15991.47265625],[ 15863.21191406],[ 15760.88964844],[ 15678.6953125],[ 15612.3046875],[ 15558.44140625]
[ 8333.79882812],[ 8357.41308594],[ 8376.34472656],[ 8391.40527344],[ 8403.31152344],[ 8412.67675781],[ 8420.01464844],[ 8425.74511719],[ 8430.20996094],[ 8433.68261719]
[ 8148.04980469],[ 8139.15869141],[ 8132.96777344],[ 8128.61523438],[ 8125.53417969],[ 8123.34375],[ 8121.78076172],[ 8120.66259766],[ 8119.86083984],[ 8119.28564453]
[ 24015.27148438],[ 23861.89453125],[ 23744.28320312],[ 23652.14257812],[ 23578.98046875],[ 23520.39648438],[ 23473.2421875],[ 23435.16992188],[ 23404.375],[ 23379.44140625]
[ 11019.57617188],[ 10891.69433594],[ 10863.04785156],[ 10856.68359375],[ 10855.27246094],[ 10854.95996094],[ 10854.88964844],[ 10854.875],[ 10854.87109375],[ 10854.87109375]
[ 21962.82421875],[ 21310.02734375],[ 20903.2265625],[ 20646.73632812],[ 20484.19140625],[ 20380.95507812],[ 20315.32617188],[ 20273.5859375],[ 20247.03515625],[ 20230.14257812]
[ 12385.95214844],[ 11822.07226562],[ 11483.06152344],[ 11269.86425781],[ 11132.58300781],[ 11043.],[ 10984.078125],[ 10945.13378906],[ 10919.31445312],[ 10902.16308594]
[ 23534.1640625],[ 22522.66601562],[ 21814.17382812],[ 21304.33789062],[ 20930.53125],[ 20652.79492188],[ 20444.4375],[ 20287.01757812],[ 20167.45117188],[ 20076.27734375]
[ 10583.38183594],[ 10528.74609375],[ 10493.3125],[ 10469.52832031],[ 10453.20410156],[ 10441.83300781],[ 10433.83007812],[ 10428.15722656],[ 10424.11621094],[ 10421.22753906]
[ 6036.11474609],[ 5982.89501953],[ 5955.36962891],[ 5940.76953125],[ 5932.94384766],[ 5928.72998047],[ 5926.45507812],[ 5925.22558594],[ 5924.56152344],[ 5924.20214844]
[ 8873.30371094],[ 8859.58789062],[ 8849.92675781],[ 8842.67578125],[ 8837.00878906],[ 8832.45898438],[ 8828.73730469],[ 8825.65332031],[ 8823.07226562],[ 8820.89746094]
[ 11828.05957031],[ 11708.91308594],[ 11643.18066406],[ 11603.07714844],[ 11577.40234375],[ 11560.53613281],[ 11549.29003906],[ 11541.72363281],[ 11536.60449219],[ 11533.12890625]
