RIDGEWOOD
200806,0,0
200009,1,1
200611,0,0
201203,1,1
200309,1,1
199912,0,0
200907,1,1
201003,0,0
200511,1,1
200002,0,0
200409,0,0
200312,0,0
200509,0,0
201101,0,0
201011,0,0
200104,1,1
201205,2,2
200407,1,1
201302,1,1
200506,0,0
201303,1,1
200005,0,0
200808,0,0
200308,0,0
200004,2,2
200905,0,0
201210,0,0
200306,0,0
200501,3,3
201012,0,0
200408,1,1
201207,0,0
200106,0,0
200702,2,2
200712,0,0
201002,0,0
200505,0,0
200811,0,0
200701,0,0
200107,0,0
200304,0,0
201208,0,0
200311,0,0
200007,0,0
201001,0,0
200205,1,1
200211,1,1
200212,0,0
201006,0,0
200310,0,0
200012,1,1
200307,0,0
201206,0,0
200703,1,1
200208,0,0
200412,1,1
200109,0,0
201112,0,0
201105,0,0
200302,0,0
200609,0,0
201306,0,0
201111,3,3
200111,0,0
199708,0,0
199907,0,0
201209,1,1
200210,0,0
200602,0,0
200101,0,0
200610,0,0
200903,0,0
200901,0,0
200804,2,2
200910,2,2
200711,0,0
200203,1,1
200301,2,2
200802,1,1
199901,0,0
200603,0,0
200402,0,0
200512,0,0
200607,0,0
201107,0,0
200502,0,0
199910,0,0
200604,0,0
201005,0,0
200807,1,1
200105,1,1
200202,1,1
200102,1,1
200006,0,0
201108,0,0
200606,0,0
200507,1,1
200706,0,0
200108,1,1
201104,2,2
201110,4,4
200705,0,0
200401,2,2
200709,3,3
201212,0,0
200206,0,0
200406,1,1
200201,3,3
200605,0,0
200704,0,0
201204,0,0
200801,0,0
200403,1,1
200008,0,0
200612,0,0
200911,0,0
200908,1,1
200906,1,1
201103,0,0
200001,0,0
200708,0,0
201109,1,1
200805,0,0
200103,0,0
200707,0,0
201201,0,0
201106,0,0
200209,1,1
200909,0,0
200404,0,0
200912,0,0
200803,0,0
200010,0,0
200112,0,0
200710,4,4
200410,0,0
199905,1,1
200810,0,0
201202,1,1
201009,0,0
200504,0,0
200110,0,0
201211,0,0
201010,0,0
201008,0,0
200812,0,0
199909,0,0
200503,1,1
200405,0,0
199811,0,0
200601,0,0
201004,0,0
201301,0,0
199906,0,0
201305,0,0
200003,0,0
200207,1,1
200508,0,0
200904,0,0
201102,1,1
200608,1,1
200902,1,1
200510,3,3
200411,1,1
200809,0,0
200204,0,0
200305,0,0
201007,2,2
200303,1,1
200011,0,0
199712,0,0
201304,0,0
LAKE MACDONALD
200806,1,1
200009,2,2
200611,0,0
201203,2,2
200309,5,5
199912,0,0
200907,0,0
201003,0,0
200511,1,1
200002,1,1
200409,3,3
200312,1,1
200509,1,1
201101,1,1
201011,1,1
200104,2,2
201205,0,0
200407,4,4
201302,3,3
200506,4,4
201303,2,2
200005,2,2
200808,1,1
200308,1,1
200004,1,1
200905,3,3
201210,0,0
200306,0,0
200501,0,0
201012,2,2
200408,1,1
201207,1,1
200106,0,0
200702,1,1
200712,0,0
201002,1,1
200505,1,1
200811,0,0
200701,1,1
200107,1,1
200304,1,1
201208,4,4
200311,5,5
200007,1,1
201001,0,0
200205,2,2
200211,2,2
200212,0,0
201006,0,0
200310,1,1
200012,4,4
200307,0,0
201206,1,1
200703,0,0
200208,0,0
200412,1,1
200109,1,1
201112,0,0
201105,0,0
200302,0,0
200609,1,1
201306,0,0
201111,0,0
200111,2,2
199708,0,0
199907,0,0
201209,0,0
200210,3,3
200602,2,2
200101,0,0
200610,0,0
200903,0,0
200901,0,0
200804,2,2
200910,0,0
200711,0,0
200203,1,1
200301,0,0
200802,4,4
199901,0,0
200603,0,0
200402,0,0
200512,0,0
200607,0,0
201107,1,1
200502,3,3
199910,0,0
200604,0,0
201005,0,0
200807,3,3
200105,3,3
200202,1,1
200102,0,0
200006,1,1
201108,1,1
200606,3,3
200507,1,1
200706,0,0
200108,0,0
201104,2,2
201110,3,3
200705,1,1
200401,0,0
200709,1,1
201212,1,1
200206,0,0
200406,6,6
200201,1,1
200605,1,1
200704,0,0
201204,1,1
200801,1,1
200403,3,3
200008,4,4
200612,0,0
200911,1,1
200908,5,5
200906,1,1
201103,0,0
200001,0,0
200708,7,7
201109,2,2
200805,1,1
200103,2,2
200707,9,9
201201,1,1
201106,0,0
200209,4,4
200909,1,1
200404,1,1
200912,1,1
200803,1,1
200010,1,1
200112,4,4
200710,1,1
200410,0,0
199905,0,0
200810,1,1
201202,1,1
201009,0,0
200504,0,0
200110,1,1
201211,0,0
201010,0,0
201008,2,2
200812,2,2
199909,0,0
200503,0,0
200405,2,2
199811,0,0
200601,1,1
201004,1,1
201301,2,2
199906,0,0
201305,2,2
200003,0,0
200207,0,0
200508,1,1
200904,0,0
201102,1,1
200608,1,1
200902,1,1
200510,2,2
200411,0,0
200809,3,3
200204,0,0
200305,3,3
201007,2,2
200303,1,1
200011,0,0
199712,1,1
201304,0,0
GYMPIE
200806,0,0
200009,0,0
200611,0,0
201203,0,0
200309,0,0
199912,0,0
200907,0,0
201003,0,0
200511,0,0
200002,0,0
200409,0,0
200312,0,0
200509,0,0
201101,0,0
201011,0,0
200104,0,0
