NORTHGATE
200806,16,16
200009,34,34
201302,19,19
201203,36,36
200309,50,50
199912,4,4
200907,44,44
201003,30,30
200511,37,37
200002,50,50
200409,37,37
200312,56,56
200509,34,34
201101,33,33
201011,21,21
200104,48,48
201205,38,38
200407,39,39
200611,23,23
201303,23,23
200005,60,60
200808,26,26
200308,64,64
200004,38,38
199808,2,2
200905,73,73
201210,21,21
200306,37,37
200501,23,23
201012,43,43
200408,36,36
201207,35,35
200106,44,44
200702,40,40
200307,61,61
201002,45,45
200505,26,26
200811,21,21
200701,38,38
200107,25,25
200304,39,39
201208,43,43
200311,53,53
200007,44,44
201001,29,29
200205,30,30
200211,32,32
200212,51,51
201006,14,14
200310,58,58
200012,47,47
200712,34,34
201206,24,24
199908,3,3
201202,39,39
201004,33,33
200208,32,32
200412,51,51
200109,47,47
201112,49,49
201105,34,34
200302,34,34
200609,16,16
201306,39,39
201111,26,26
200111,43,43
199708,1,1
199907,1,1
201209,28,28
200210,31,31
199805,1,1
200602,30,30
200101,59,59
200610,25,25
200903,21,21
200901,24,24
200804,23,23
200910,34,34
200507,38,38
200203,36,36
200301,42,42
199702,1,1
200603,27,27
200512,55,55
200607,29,29
200710,18,18
200502,38,38
199910,2,2
199911,2,2
200604,23,23
201005,27,27
200401,53,53
200105,26,26
200202,28,28
200102,25,25
200006,76,76
201108,34,34
200606,32,32
200711,22,22
200706,24,24
200108,48,48
201104,33,33
201110,18,18
200802,21,21
200807,27,27
200709,21,21
201212,31,31
200206,28,28
200406,46,46
200201,48,48
200605,28,28
200704,15,15
201204,15,15
200801,27,27
200403,63,63
200008,43,43
200612,47,47
200911,27,27
200908,28,28
200510,38,38
201103,52,52
200001,64,64
200708,19,19
201109,42,42
200805,20,20
200103,37,37
200707,28,28
201201,42,42
201106,32,32
200209,35,35
200909,34,34
200404,61,61
200912,34,34
200803,34,34
200010,35,35
200112,41,41
201107,35,35
200410,32,32
200810,39,39
200305,42,42
201009,36,36
200504,26,26
200110,74,74
201211,22,22
201010,31,31
201008,29,29
200812,66,66
199909,2,2
200503,25,25
200405,55,55
200402,56,56
200601,27,27
200703,27,27
201301,33,33
201305,21,21
200003,64,64
200207,45,45
200508,28,28
200904,20,20
201102,22,22
200608,24,24
200902,25,25
200906,53,53
200411,38,38
200809,41,41
200204,30,30
200506,28,28
201007,28,28
200303,23,23
200011,40,40
200705,37,37
201304,30,30
