TANNYMOREL
200810,1,1
201108,1,1
201301,1,1
200911,1,1
201305,1,1
200211,1,1
200105,2,2
200510,3,3
200209,1,1
200306,1,1
201003,3,3
200103,1,1
200412,1,1
200408,1,1
201201,2,2
200109,1,1
200312,1,1
200405,2,2
200502,1,1
200712,3,3
201002,1,1
201112,1,1
200705,1,1
201204,1,1
200210,1,1
200003,2,2
200304,1,1
201304,3,3
200704,3,3
