LAWES
201108,1,1
201304,1,1
200611,3,3
201203,2,2
200606,1,1
200309,3,3
200706,2,2
200907,4,4
201110,1,1
201003,1,1
200511,2,2
200203,1,1
200409,1,1
200401,1,1
200709,1,1
200104,1,1
200501,1,1
201205,1,1
200704,1,1
200909,2,2
200008,1,1
200612,6,6
200308,1,1
200908,1,1
200510,4,4
201103,4,4
201210,1,1
200306,2,2
201109,5,5
200805,1,1
200103,1,1
200408,2,2
200209,1,1
200906,1,1
200403,10,10
200508,4,4
200803,1,1
200204,1,1
200304,1,1
201208,3,3
200112,1,1
200410,1,1
201001,1,1
200506,1,1
201009,2,2
200205,3,3
200211,1,1
201006,1,1
200310,2,2
200504,2,2
200012,1,1
201206,1,1
200110,1,1
201002,1,1
200912,1,1
201004,4,4
201010,1,1
200412,3,3
201008,1,1
200812,1,1
200109,2,2
200911,1,1
200701,2,2
200602,2,2
200609,1,1
201209,5,5
200210,2,2
200601,1,1
200703,3,3
201305,2,2
200101,1,1
200207,2,2
200903,1,1
200910,6,6
200507,2,2
200301,2,2
200902,2,2
200905,2,2
200411,1,1
200512,2,2
200405,1,1
201107,2,2
200305,3,3
200502,1,1
200303,1,1
200705,2,2
201005,1,1
200105,1,1
