HUNGERFORD
200810,1,1
201206,1,1
201301,2,2
200602,1,1
200611,1,1
200309,2,2
200906,1,1
201210,5,5
200009,2,2
201109,1,1
201211,4,4
200504,2,2
201306,1,1
201207,1,1
200204,1,1
200709,1,1
200104,2,2
200609,1,1
201205,1,1
200107,1,1
200304,2,2
201209,1,1
200007,1,1
